Frame Number,Vehicle,License Plate,Average Score
592,motorcycle_89.0,36G1-43713,0.8485928227504095
593,car_16.0,30F-96054,0.5488351844251156
593,motorcycle_58.0,39K1-60482,0.7180152701006995
593,motorcycle_24.0,29H1-85853,0.8892254961861504
593,motorcycle_79.0,29E2-3635,0.5946960616856813
593,motorcycle_85.0,29H1-61888,0.9088302254676819
593,motorcycle_87.0,29Y3-39268,0.9006856150097318
593,motorcycle_89.0,36G1-43713,0.880546940697564
594,motorcycle_25.0,29K1-36764,0.5920943270126978
594,motorcycle_58.0,39K1-60482,0.7647693455219269
594,motorcycle_24.0,29H1-85853,0.8967295951313443
594,motorcycle_79.0,29E2-35635,0.6753315064642165
594,motorcycle_85.0,29H1-61888,0.9129723906517029
594,motorcycle_87.0,29Y3-39268,0.9106011258231269
594,motorcycle_89.0,36G1-43713,0.8690143194463518
595,motorcycle_58.0,55K1-60482,0.6770075228479173
595,motorcycle_24.0,29H1-85853,0.9142260087860955
595,motorcycle_79.0,29E2-56835,0.5711004593306117
595,motorcycle_85.0,29H1-61888,0.9209829237725999
595,motorcycle_87.0,29Y3-39268,0.9245910114712186
595,motorcycle_89.0,36G1-43713,0.8756808638572693
595,motorcycle_93.0,18G1-4062,0.5035387948155403
596,car_16.0,30F-96054,0.47585228458046913
596,motorcycle_24.0,29H1-85853,0.9139978951878018
596,motorcycle_79.0,29E2-35635,0.6891406410270267
596,motorcycle_85.0,29H1-61888,0.9174194004800584
596,motorcycle_87.0,29Y3-39268,0.9241841038068136
596,motorcycle_89.0,36G1-43713,0.872565809223387
597,car_16.0,30F-96054,0.484675707295537
597,motorcycle_25.0,29K1-80764,0.6283800899982452
597,motorcycle_58.0,35K1-60482,0.7231374151176877
597,motorcycle_24.0,29H1-85853,0.914152079158359
597,motorcycle_79.0,29E2-3635,0.7786137834191322
597,motorcycle_85.0,29H1-61888,0.8944867915577359
597,motorcycle_87.0,29Y3-39268,0.9270435571670532
597,motorcycle_89.0,36G1-43713,0.8346269031365713
597,motorcycle_93.0,18P1-25462,0.5493437449137369
598,car_16.0,30F-96054,0.5380395706743002
598,motorcycle_58.0,35K1-60482,0.7275641494327121
598,motorcycle_24.0,29H1-85853,0.9121080769432915
598,motorcycle_79.0,29E2-83635,0.7454193731149038
598,motorcycle_85.0,29H1-61888,0.91594973537657
598,motorcycle_87.0,29Y3-39268,0.9259177843729655
598,motorcycle_89.0,36G1-43713,0.8744971884621514
599,car_16.0,30F-96054,0.5291923396289349
599,motorcycle_25.0,29K1-80764,0.600628137588501
599,motorcycle_58.0,35K1-60482,0.7980367143948873
599,motorcycle_24.0,29H1-85853,0.9004283414946662
599,motorcycle_79.0,29E2-63635,0.6445283426178826
599,motorcycle_85.0,29H1-61888,0.905528724193573
599,motorcycle_62.0,93G1-6402,0.39373174495995045
599,motorcycle_87.0,29Y3-39268,0.9276904066403707
599,motorcycle_89.0,36G1-43713,0.8618041078249613
599,motorcycle_93.0,16B1-25462,0.5833565245072047
600,car_16.0,30F-96054,0.5262247435748577
600,motorcycle_25.0,29K1-80764,0.631256029009819
600,motorcycle_58.0,39K1-50482,0.591073708401786
600,motorcycle_24.0,29H1-85853,0.9163260062535604
600,motorcycle_79.0,29E2-6635,0.7616023756563663
600,motorcycle_85.0,29H1-61888,0.9142938057581583
600,motorcycle_62.0,93G1-68407,0.3415199832783805
600,motorcycle_87.0,29Y3-39268,0.9194155269198947
600,motorcycle_89.0,36G1-43713,0.8700681196318732
600,motorcycle_93.0,19G1-25462,0.5981647388802634
601,car_16.0,30F-96054,0.5682467222213745
601,motorcycle_25.0,29K1-8764,0.6075360551476479
601,motorcycle_58.0,39K1-50482,0.6190603127082189
601,motorcycle_24.0,29H1-85853,0.9171995520591736
601,motorcycle_79.0,29E2-6635,0.7029301710426807
601,motorcycle_85.0,29H1-61888,0.9198355674743652
601,motorcycle_62.0,93G1-6402,0.4223272483795881
601,motorcycle_87.0,29Y3-39268,0.9283362958166335
601,motorcycle_89.0,36G1-43713,0.9039551417032877
601,motorcycle_93.0,19G1-5462,0.6317444294691086
602,car_16.0,30F-96054,0.5469912569969893
602,motorcycle_58.0,35K1-60482,0.7267472065157361
602,motorcycle_24.0,29H1-85853,0.9095988339847989
602,motorcycle_79.0,29E2-3635,0.7883101999759674
602,motorcycle_85.0,29H1-61888,0.9170302417543199
602,motorcycle_87.0,29Y3-39268,0.9377828770213656
602,motorcycle_89.0,36G1-43713,0.8861170874701606
602,motorcycle_93.0,19G1-25402,0.6169247163666619
603,motorcycle_58.0,35K1-60482,0.7652906179428101
603,motorcycle_24.0,29H1-85853,0.9211116433143616
603,motorcycle_79.0,29E2-63635,0.596392399734921
603,motorcycle_85.0,29H1-61888,0.9055026968320211
603,motorcycle_87.0,29Y3-39268,0.9319119850794474
603,motorcycle_89.0,36G1-43713,0.8720349570115408
604,car_16.0,30F-96054,0.5609803423285484
604,motorcycle_58.0,35K1-50482,0.735952764749527
604,motorcycle_24.0,29H1-85853,0.9249479505750868
604,motorcycle_79.0,29E2-13635,0.6617096679078208
604,motorcycle_85.0,29H1-61888,0.9119758407274882
604,motorcycle_87.0,29Y3-39268,0.9259309305085076
604,motorcycle_89.0,36G1-43713,0.8897866010665894
605,car_16.0,30F-96054,0.5235387552529573
605,motorcycle_25.0,29K1-0764,0.7056349627673626
605,motorcycle_58.0,35K1-50482,0.7568160047133764
605,motorcycle_24.0,29H1-85853,0.9260042707125345
605,motorcycle_79.0,29E2-10635,0.5769068201382955
605,motorcycle_85.0,29H1-61888,0.8880069189601474
605,motorcycle_87.0,29Y3-39268,0.9167892403072782
605,motorcycle_89.0,36G1-43713,0.8722527556949191
605,motorcycle_93.0,11G1-25462,0.5080452958742777
606,car_16.0,30F-96054,0.5909788124263287
606,motorcycle_25.0,29K1-0764,0.6728542149066925
606,motorcycle_58.0,35K1-50482,0.7636767675479254
606,motorcycle_24.0,29H1-85853,0.9158787396219041
606,motorcycle_79.0,29E2-13635,0.6122190720505185
606,motorcycle_85.0,29H1-61888,0.8658839729097154
606,motorcycle_87.0,29Y3-39268,0.924951606326633
606,motorcycle_89.0,36G1-43713,0.8484240687555737
607,motorcycle_25.0,29K1-80764,0.6212385280264748
607,motorcycle_58.0,35K1-60482,0.7656855583190918
607,motorcycle_24.0,29H1-85853,0.9255688389142355
607,motorcycle_85.0,29H1-81888,0.8753624425994025
607,motorcycle_87.0,29Y3-39268,0.9159445497724745
607,motorcycle_89.0,36G1-43713,0.8701993293232388
608,car_16.0,30F-96054,0.5892277136445045
608,motorcycle_25.0,29K1-90764,0.6487472462985251
608,motorcycle_58.0,39K1-50482,0.7044846945338779
608,motorcycle_24.0,29H1-85853,0.9272676441404555
608,motorcycle_79.0,29E2-13635,0.6156509021917979
608,motorcycle_85.0,29H1-81888,0.8562625447909037
608,motorcycle_87.0,29Y3-39268,0.9176216920216879
608,motorcycle_89.0,36G1-43713,0.8606734457943175
609,motorcycle_25.0,29K1-90764,0.6995775649944941
609,motorcycle_58.0,35K1-60482,0.8354450133111742
609,motorcycle_24.0,29H1-85853,0.9262033502260844
609,motorcycle_87.0,29Y3-39268,0.9175061583518982
609,motorcycle_89.0,36G1-43713,0.8525736083587011
610,car_16.0,30F-96054,0.5462260004132986
610,motorcycle_25.0,21K1-90764,0.6192673866947492
610,motorcycle_58.0,39K1-50482,0.6045802003807492
610,motorcycle_24.0,29H1-85853,0.9289814233779907
610,motorcycle_85.0,29H1-61888,0.8820732831954956
610,motorcycle_87.0,29Y3-39268,0.9242645502090454
610,motorcycle_89.0,36G1-43713,0.8434677736626731
611,motorcycle_58.0,35K1-60482,0.7870596746603647
611,motorcycle_24.0,29H1-85853,0.928781615363227
611,motorcycle_79.0,29E2-3635,0.8353022634983063
611,motorcycle_85.0,29H1-61888,0.8897662692599826
611,motorcycle_62.0,33G1-6402,0.40485864505171776
611,motorcycle_87.0,29Y3-39268,0.9102081259091696
611,motorcycle_89.0,36G1-3713,0.9325702413916588
611,motorcycle_93.0,14G1-25462,0.594408108956284
612,car_16.0,30F-96054,0.5423632189631462
612,motorcycle_24.0,29H1-85853,0.9254165490468343
612,motorcycle_79.0,29E2-3635,0.8388853669166565
612,motorcycle_85.0,29H1-81888,0.8626639147599539
612,motorcycle_62.0,33G1-64602,0.3533499985933304
612,motorcycle_87.0,29Y3-39268,0.9311444759368896
612,motorcycle_89.0,36G1-43713,0.8441413889328638
613,motorcycle_25.0,29K1-90764,0.6887354122267829
613,motorcycle_58.0,39K1-60482,0.6768466300434537
613,motorcycle_24.0,29H1-85853,0.9310189419322543
613,motorcycle_79.0,29E2-3635,0.8343567028641701
613,motorcycle_85.0,29H1-81888,0.8655122121175131
613,motorcycle_87.0,29Y3-39268,0.909353600607978
613,motorcycle_89.0,36G1-43713,0.8665813075171577
613,motorcycle_93.0,14G1-25462,0.6668722397751279
614,car_16.0,30F-96054,0.5639099255204201
614,motorcycle_25.0,29K1-30764,0.636617012321949
614,motorcycle_24.0,29H1-85853,0.9277656144566007
614,motorcycle_79.0,29E2-3635,0.6364699974656105
614,motorcycle_85.0,29H1-81888,0.8601598276032342
614,motorcycle_87.0,29Y3-39268,0.9073228902286954
614,motorcycle_89.0,36G1-43713,0.8424669653177261
614,motorcycle_93.0,14G1-25462,0.6120729380183749
614,motorcycle_96.0,29X2-7759,0.8682399168610573
615,car_16.0,30F-96054,0.5119657535105944
615,motorcycle_25.0,29K1-80764,0.640558562344975
615,motorcycle_24.0,29H1-85853,0.9314609898461236
615,motorcycle_79.0,29E2-3635,0.7604706399142742
615,motorcycle_85.0,29H1-81888,0.8711035715209113
615,motorcycle_87.0,29Y3-39268,0.9124254915449355
615,motorcycle_89.0,36G1-43713,0.8687484628624387
615,motorcycle_96.0,29X2-7759,0.8282500430941582
616,car_16.0,30F-96054,0.5398239009082317
616,motorcycle_25.0,29K1-0764,0.6582374293357134
616,motorcycle_24.0,29H1-85853,0.9296826322873434
616,motorcycle_85.0,29H1-61888,0.8692587580945756
616,motorcycle_87.0,29Y3-39268,0.9227150215042962
616,motorcycle_89.0,36G1-43713,0.883760435713662
616,motorcycle_96.0,29X2-7759,0.8885409310460091
617,motorcycle_25.0,29K1-6764,0.5650695655494928
617,motorcycle_58.0,19K1-0482,0.6815075008198619
617,motorcycle_24.0,29H1-85853,0.9218263162506951
617,motorcycle_79.0,29E2-83635,0.6965950363212161
617,motorcycle_85.0,29H1-61888,0.8808467123243544
617,motorcycle_87.0,29Y3-39268,0.9023423724704318
617,motorcycle_89.0,36G1-43713,0.8382852921883265
617,motorcycle_93.0,18G1-25460,0.5237220757537417
617,motorcycle_96.0,29X2-7759,0.9063343331217766
618,car_16.0,30F-96054,0.5220784340053797
618,motorcycle_24.0,29H1-85853,0.9228572580549452
618,motorcycle_79.0,29E2-83605,0.6245634787612491
618,motorcycle_85.0,29H1-61888,0.9023374848895602
618,motorcycle_87.0,29Y3-39268,0.910283731089698
618,motorcycle_89.0,36G1-43713,0.8614889979362488
618,motorcycle_93.0,18B1-25460,0.5663676824834611
618,motorcycle_96.0,29X2-7759,0.8904228657484055
619,car_16.0,30F-96054,0.5151536911725998
619,motorcycle_24.0,29H1-85853,0.9006370372242398
619,motorcycle_85.0,29H1-61888,0.9185358948177762
619,motorcycle_87.0,29Y3-39268,0.9075131681230333
619,motorcycle_89.0,36G1-43713,0.9133594301011827
619,motorcycle_93.0,18B1-5406,0.5878340005874634
619,motorcycle_96.0,29X2-7759,0.8713797181844711
620,car_16.0,30F-96054,0.5315237268805504
620,motorcycle_25.0,21K1-1674,0.5549659468233585
620,motorcycle_24.0,29H1-85853,0.9083908531400893
620,motorcycle_85.0,29H1-61888,0.8980531427595351
620,motorcycle_87.0,29Y3-39268,0.8806388013892703
620,motorcycle_89.0,36G1-43713,0.8915629188219706
620,motorcycle_93.0,18B1-25460,0.5978635715113746
620,motorcycle_96.0,29X2-7759,0.8602958656847477
621,car_16.0,30F-96054,0.48745959252119064
621,motorcycle_25.0,21K1-8674,0.5332697927951813
621,motorcycle_24.0,29H1-85853,0.891561832692888
621,motorcycle_85.0,29H1-61888,0.9098194572660658
621,motorcycle_87.0,29Y3-39268,0.8915132482846578
621,motorcycle_89.0,36G1-43713,0.8866132828924391
622,motorcycle_24.0,29H1-85853,0.9042971531550089
622,motorcycle_79.0,18E-33635,0.3380762003362179
622,motorcycle_85.0,29H1-61888,0.911986854341295
622,motorcycle_87.0,29Y3-39268,0.8914895057678223
622,motorcycle_89.0,36G1-43713,0.8771926595105065
622,motorcycle_93.0,18A1-2546,0.4858179921284318
622,motorcycle_96.0,29X2-7759,0.8904560953378677
623,car_16.0,30F-96054,0.4924745075404644
623,motorcycle_25.0,21K1-86274,0.5185748702949948
623,motorcycle_24.0,29H1-85853,0.9028747545348274
623,motorcycle_79.0,18E2-33635,0.4104325489865409
623,motorcycle_85.0,29H1-61888,0.8792255189683702
623,motorcycle_87.0,29Y3-39268,0.8942804800139533
623,motorcycle_89.0,36G1-43713,0.8765877551502652
624,motorcycle_25.0,21K1-86754,0.558561341630088
624,motorcycle_24.0,29H1-85853,0.9163880083296034
624,motorcycle_85.0,29H1-61888,0.9090983271598816
624,motorcycle_87.0,29Y3-39268,0.887953970167372
624,motorcycle_89.0,36G1-43713,0.8870201309521993
624,motorcycle_93.0,18G1-25460,0.5846606741348902
625,motorcycle_25.0,21K1-8674,0.6292478814721107
625,motorcycle_24.0,29H1-85853,0.9065718584590488
625,motorcycle_79.0,29E2-3335,0.5547601189464331
625,motorcycle_85.0,29H1-61888,0.9105517135726081
625,motorcycle_87.0,29Y3-39268,0.8925032615661621
625,motorcycle_89.0,36G1-43713,0.8737618492709266
626,motorcycle_24.0,29H1-85853,0.9154628117879232
626,motorcycle_85.0,29H1-61888,0.9049530559115939
626,motorcycle_87.0,29Y3-39268,0.8755534456835853
626,motorcycle_89.0,36G1-43713,0.8776856793297662
627,car_16.0,30F-96054,0.485924631357193
627,motorcycle_25.0,21K1-86754,0.6390188038349152
627,motorcycle_24.0,29H1-85853,0.9001150594817268
627,motorcycle_85.0,29H1-61888,0.9152627256181505
627,motorcycle_87.0,29Y3-39268,0.8744707273112403
627,motorcycle_89.0,36G1-43713,0.9078027672237821
627,motorcycle_93.0,18G1-26540,0.5005670107073255
628,car_16.0,30F-96054,0.4998982325196266
628,motorcycle_25.0,29K1-86754,0.6289603230026033
628,motorcycle_24.0,29H1-85853,0.9072484440273709
628,motorcycle_79.0,26E2-36305,0.4311637514167362
628,motorcycle_85.0,29H1-61888,0.9094807704289755
628,motorcycle_87.0,29Y3-39268,0.9041323131985135
628,motorcycle_89.0,36G1-43713,0.881072160270479
628,motorcycle_93.0,14G1-25646,0.37705540822611916
629,motorcycle_25.0,21K1-86754,0.6364186488919787
629,motorcycle_58.0,35A1-0482,0.574311064556241
629,motorcycle_24.0,29H1-85853,0.9027307364675734
629,motorcycle_85.0,29H1-61888,0.8951180179913839
629,motorcycle_87.0,29Y3-39268,0.9098067614767287
629,motorcycle_89.0,36G1-43713,0.8986515402793884
629,motorcycle_93.0,14G1-6406,0.42563947569578886
630,motorcycle_25.0,21K1-86754,0.6745556129349602
630,motorcycle_24.0,29H1-85853,0.90651892291175
630,motorcycle_79.0,29E2-83605,0.4876387491822243
630,motorcycle_85.0,29H1-61888,0.8921351499027677
630,motorcycle_87.0,29Y3-39268,0.8978386918703715
630,motorcycle_89.0,36G1-43713,0.8984015252855089
631,motorcycle_58.0,94M2-5048,0.3909864258021116
631,motorcycle_24.0,29H1-85853,0.912945912943946
631,motorcycle_79.0,29E2-3635,0.5332166403532028
631,motorcycle_85.0,29H1-61888,0.918095588684082
631,motorcycle_87.0,29Y3-39268,0.9203429553243849
631,motorcycle_89.0,36G1-43713,0.858593593041102
631,motorcycle_93.0,14G1-2640,0.44709071703255177
632,motorcycle_25.0,29K1-86754,0.6747596131430732
632,motorcycle_24.0,29H1-85853,0.9195928110016717
632,motorcycle_85.0,29H1-61888,0.9097663826412625
632,motorcycle_87.0,29Y3-39268,0.9111724164750841
632,motorcycle_89.0,36G1-43713,0.8664139012495676
632,motorcycle_96.0,29X2-7759,0.8933168575167656
633,motorcycle_25.0,29K1-6754,0.6449362598359585
633,motorcycle_24.0,29H1-85853,0.9223529961374071
633,motorcycle_85.0,29H1-61888,0.924759480688307
633,motorcycle_87.0,29Y3-39268,0.913323183854421
633,motorcycle_89.0,36G1-43713,0.8546086019939847
633,motorcycle_96.0,29X2-7759,0.8918785154819489
634,car_16.0,30F-96054,0.5302704442292452
634,motorcycle_24.0,29H1-85853,0.9192730188369751
634,motorcycle_85.0,29H1-61888,0.9106820159488254
634,motorcycle_87.0,29Y3-39268,0.9148394266764323
634,motorcycle_89.0,36G1-43713,0.8757549756103091
635,motorcycle_24.0,29H1-85853,0.9162370297643874
635,motorcycle_85.0,29H1-61888,0.9247761567433676
635,motorcycle_87.0,29Y3-39268,0.911700063281589
635,motorcycle_89.0,36G1-43713,0.8966507911682129
635,motorcycle_93.0,14G1-73406,0.3979760731259982
636,car_16.0,30F-96054,0.49237936548888683
636,motorcycle_25.0,26K1-30754,0.5795703099833595
636,motorcycle_24.0,29H1-5853,0.9281395226716995
636,motorcycle_85.0,29H1-61888,0.9174117843310038
636,motorcycle_87.0,29Y3-39268,0.9226966367827522
636,motorcycle_89.0,36G1-43713,0.8768835531340705
636,motorcycle_96.0,29X2-7759,0.9000011906027794
637,car_16.0,30F-96054,0.4881542883813381
637,motorcycle_25.0,26K1-30754,0.6430083612600962
637,motorcycle_58.0,39A1-40482,0.586104166176584
637,motorcycle_24.0,29H1-5853,0.9292903319001198
637,motorcycle_85.0,29H1-61888,0.9200806419054667
637,motorcycle_87.0,29Y3-39268,0.9245777792400784
637,motorcycle_89.0,36G1-43713,0.8448335379362106
637,motorcycle_96.0,29X2-7759,0.8901450783014297
638,motorcycle_25.0,29K1-00754,0.6667710791031519
638,motorcycle_85.0,29H1-61888,0.912215014298757
638,motorcycle_87.0,29Y3-39268,0.9289825227525499
638,motorcycle_89.0,36G1-43713,0.8511260400215784
638,motorcycle_93.0,11B1-26402,0.425970572564337
638,motorcycle_96.0,29X2-7759,0.902344323694706
639,car_16.0,30F-96054,0.4658137382939458
639,motorcycle_25.0,29K1-00754,0.6566868424415588
639,motorcycle_58.0,59A1-40482,0.6132334503862593
639,motorcycle_79.0,29E7-8363,0.43003969080746174
639,motorcycle_85.0,29H1-61888,0.9046363366974725
639,motorcycle_87.0,29Y3-39268,0.9072220656606886
639,motorcycle_89.0,36G1-43713,0.8518048127492269
639,motorcycle_96.0,29X2-7759,0.8994077816605568
640,motorcycle_25.0,29K1-00754,0.6763761424356036
640,motorcycle_85.0,29H1-61888,0.9215443465444777
640,motorcycle_87.0,29Y3-39268,0.9037991431024339
640,motorcycle_89.0,36G1-43713,0.8795160154501597
640,motorcycle_96.0,29X2-7759,0.9273933246731758
641,car_16.0,30F-96054,0.5311958100646734
641,motorcycle_25.0,29K1-11754,0.660308278269238
641,motorcycle_58.0,35A1-4646,0.5643536429852247
641,motorcycle_79.0,29L-36305,0.38408622331917286
641,motorcycle_85.0,29H1-61888,0.8838815953996446
641,motorcycle_87.0,29Y3-39268,0.9185819692081876
641,motorcycle_89.0,36G1-43713,0.9031248158878751
641,motorcycle_96.0,29X2-7759,0.913831353187561
642,motorcycle_25.0,29K1-00754,0.7692342400550842
642,motorcycle_85.0,29H1-61888,0.922045542134179
642,motorcycle_87.0,29Y3-39268,0.916800876458486
642,motorcycle_89.0,36G1-43713,0.8763420051998563
642,motorcycle_96.0,29X2-7759,0.9154908582568169
643,car_16.0,30F-96054,0.48278452455997467
643,motorcycle_58.0,39A1-0402,0.5501244775950909
643,motorcycle_85.0,29H1-61888,0.9088312387466431
643,motorcycle_87.0,29Y3-39268,0.9229532546467252
643,motorcycle_89.0,36G1-43713,0.8855922586388059
643,motorcycle_96.0,29X2-7759,0.917327381670475
644,motorcycle_58.0,39A1-6462,0.5287506841123104
644,motorcycle_85.0,29H1-61888,0.9197799232270982
644,motorcycle_87.0,29Y3-39268,0.9167508747842577
644,motorcycle_89.0,36G1-43713,0.879348592625724
644,motorcycle_96.0,29X2-7759,0.9128826186060905
645,car_16.0,30F-96054,0.48693856596946716
645,motorcycle_25.0,29K1-1754,0.6976292245090008
645,motorcycle_58.0,35A1-64162,0.4186794029341804
645,motorcycle_85.0,29H1-61888,0.9194463027848138
645,motorcycle_87.0,29Y3-39268,0.9171186950471666
645,motorcycle_89.0,36G1-43713,0.8616831683450275
645,motorcycle_96.0,29X2-7759,0.9123936519026756
646,car_16.0,30F-96054,0.533273896202445
646,motorcycle_25.0,29K1-00764,0.6133454499973191
646,motorcycle_85.0,29H1-61888,0.918612175517612
646,motorcycle_87.0,29Y3-39268,0.9066866636276245
646,motorcycle_89.0,36G1-43713,0.8657835357718997
646,motorcycle_96.0,29X2-7759,0.9090313911437988
647,car_16.0,30F-96054,0.5623300783336163
647,motorcycle_25.0,29K1-1754,0.7389508746564388
647,motorcycle_58.0,39A1-0482,0.6083876490592957
647,motorcycle_85.0,29H1-61888,0.9166983498467339
647,motorcycle_87.0,29Y3-39268,0.8959925704532199
647,motorcycle_89.0,36G1-43713,0.855609150396453
647,motorcycle_96.0,29X2-7759,0.8986062258481979
648,car_16.0,30F-96054,0.5422330275177956
648,motorcycle_25.0,29K1-90764,0.6094492591089673
648,motorcycle_58.0,35A1-0462,0.5195181090384722
648,motorcycle_85.0,29H1-61888,0.9134206175804138
648,motorcycle_87.0,29Y3-39268,0.9276769691043429
648,motorcycle_89.0,36G1-43713,0.8836505677964952
648,motorcycle_96.0,29X2-7759,0.9308508411049843
649,car_16.0,30F-96054,0.5380094777792692
649,motorcycle_85.0,29H1-61888,0.8882194028960334
649,motorcycle_87.0,29Y3-39268,0.88984348376592
649,motorcycle_89.0,36G1-43713,0.886388189262814
649,motorcycle_96.0,29X2-7759,0.9096501097083092
650,car_16.0,30F-96054,0.5782023444771767
650,motorcycle_85.0,29H1-61888,0.9238013161553277
650,motorcycle_87.0,29Y3-39268,0.896583722697364
650,motorcycle_89.0,36G1-43713,0.8941012819608053
650,motorcycle_96.0,29X2-7759,0.9037514179944992
651,car_16.0,30F-96054,0.6272918209433556
651,motorcycle_25.0,29K1-00784,0.511271756556299
651,motorcycle_85.0,29H1-61888,0.8901811507013109
651,motorcycle_87.0,29Y3-39268,0.8593004842599233
651,motorcycle_89.0,36G1-43713,0.842976427740521
